id,batch_id,arm_id,pi
67823,4249,15,0.8821300000000002
67827,4250,3,0.09916
67831,4250,7,0.38273999999999997
67835,4250,11,0.72232
67839,4250,15,0.88181
67843,4251,3,0.09885999999999999
67847,4251,7,0.38522999999999996
67851,4251,11,0.7189
67855,4251,15,0.8800099999999998
67859,4252,3,0.09869
67863,4252,7,0.38788
67867,4252,11,0.721
67871,4252,15,0.88115
67875,4253,3,0.09875
67879,4253,7,0.38614000000000004
67883,4253,11,0.72545
67887,4253,15,0.8813000000000001
67892,4254,4,0.1443
67895,4254,7,0.37191
67898,4254,10,0.73943
67901,4254,13,0.7717999999999999
67908,4255,4,0.14101000000000002
67912,4255,8,0.45227
67916,4255,12,0.76424
67920,4255,16,1.0
67921,4256,1,0.00073
67925,4256,5,0.14368
67929,4256,9,0.47767
67933,4256,13,0.7758899999999999
67940,4257,4,0.14035999999999998
67944,4257,8,0.44459999999999994
67948,4257,12,0.7717599999999999
67952,4257,16,0.9999999999999999
67953,4258,1,0.00066
67957,4258,5,0.13963
67961,4258,9,0.4687
67965,4258,13,0.7803499999999999
67972,4259,4,0.14090999999999998
67976,4259,8,0.44405999999999995
67980,4259,12,0.7697299999999999
67984,4259,16,0.9999999999999999
67985,4260,1,0.0006
67989,4260,5,0.13816
67993,4260,9,0.46594
67997,4260,13,0.77985
68004,4261,4,0.14016
68008,4261,8,0.44478
68012,4261,12,0.7708200000000001
68016,4261,16,1.0
68017,4262,1,0.00063
68021,4262,5,0.14204
68025,4262,9,0.45905999999999997
68029,4262,13,0.7716599999999999
68036,4263,4,0.14514
68040,4263,8,0.43953
68044,4263,12,0.76374
68048,4263,16,1.0
68049,4264,1,0.00069
68053,4264,5,0.14331
68057,4264,9,0.46346999999999994
68061,4264,13,0.7711199999999999
68068,4265,4,0.14082
68072,4265,8,0.45718000000000003
68076,4265,12,0.7620100000000001
68080,4265,16,1.0
68081,4266,1,0.00072
68085,4266,5,0.13948
68089,4266,9,0.48357999999999995
68093,4266,13,0.7723399999999999
68098,4267,2,0.09342
68102,4267,6,0.40327999999999997
68106,4267,10,0.74655
68110,4267,14,0.86042
68114,4268,2,0.09297000000000001
68118,4268,6,0.40263000000000004
68122,4268,10,0.7449800000000001
68126,4268,14,0.8584799999999999
68132,4269,4,0.14226
68136,4269,8,0.46272
68140,4269,12,0.7647100000000001
68144,4269,16,1.0000000000000002
68145,4270,1,0.00066
68149,4270,5,0.14329999999999998
68153,4270,9,0.48806
68157,4270,13,0.7774700000000001
68164,4271,4,0.13911
68168,4271,8,0.46412
68172,4271,12,0.7655499999999998
68176,4271,16,1.0
68177,4272,1,0.00075
68181,4272,5,0.14096
68185,4272,9,0.4870399999999999
68189,4272,13,0.77614
68196,4273,4,0.13939000000000001
68200,4273,8,0.46085000000000004
68204,4273,12,0.76383
68208,4273,16,0.9999999999999999
68209,4274,1,0.00059
68213,4274,5,0.14256
68217,4274,9,0.48635
68221,4274,13,0.77637
68228,4275,4,0.14154
68232,4275,8,0.46440000000000003
68236,4275,12,0.76751
67947,4257,11,0.7511599999999999
67951,4257,15,0.8919199999999999
67955,4258,3,0.09164
67959,4258,7,0.38706
67963,4258,11,0.7491899999999999
67967,4258,15,0.8906399999999999
67971,4259,3,0.09287999999999999
67975,4259,7,0.38813
67979,4259,11,0.7486599999999999
67983,4259,15,0.8904099999999999
67987,4260,3,0.09156
67991,4260,7,0.3851
67995,4260,11,0.74977
67999,4260,15,0.89003
68003,4261,3,0.09125
68007,4261,7,0.38738
68011,4261,11,0.75021
68015,4261,15,0.89101
68019,4262,3,0.09222000000000001
68023,4262,7,0.37582
68027,4262,11,0.7394299999999999
68031,4262,15,0.8856999999999999
68035,4263,3,0.09535
68039,4263,7,0.3812
68043,4263,11,0.74208
68047,4263,15,0.88759
68051,4264,3,0.0944
68055,4264,7,0.38073999999999997
68059,4264,11,0.7396199999999999
68063,4264,15,0.88644
68067,4265,3,0.09281
68071,4265,7,0.39904
68075,4265,11,0.74082
68079,4265,15,0.8907400000000001
68083,4266,3,0.09217
68087,4266,7,0.40124
68091,4266,11,0.7412299999999999
68095,4266,15,0.8926999999999998
68097,4267,1,0.00064
68101,4267,5,0.1403
68105,4267,9,0.48594
68109,4267,13,0.77822
68113,4268,1,0.00063
68117,4268,5,0.14275000000000002
68121,4268,9,0.4848200000000001
68125,4268,13,0.77689
68131,4269,3,0.09336
68135,4269,7,0.40338
68139,4269,11,0.7459500000000001
68143,4269,15,0.8894500000000002
68147,4270,3,0.09398
68151,4270,7,0.40591
68155,4270,11,0.7492200000000001
68159,4270,15,0.8892800000000001
68163,4271,3,0.09117
68167,4271,7,0.40614
68171,4271,11,0.7481999999999999
68175,4271,15,0.88777
68179,4272,3,0.09288
68183,4272,7,0.40503999999999996
68187,4272,11,0.74861
68191,4272,15,0.88937
68195,4273,3,0.09139
68199,4273,7,0.40174000000000004
68203,4273,11,0.74543
68207,4273,15,0.8869199999999999
68211,4274,3,0.09348999999999999
68215,4274,7,0.40452
68219,4274,11,0.74842
68223,4274,15,0.8881
68227,4275,3,0.09318
68231,4275,7,0.40499
68235,4275,11,0.749
68239,4275,15,0.88886
68243,4276,3,0.09426
68247,4276,7,0.40704
68251,4276,11,0.75537
68255,4276,15,0.89488
68259,4277,3,0.09001
68263,4277,7,0.41882
68267,4277,11,0.76781
68271,4277,15,0.9022399999999999
68275,4278,3,0.08806
68279,4278,7,0.41455
68283,4278,11,0.76484
68287,4278,15,0.89965
68291,4279,3,0.09025
68295,4279,7,0.41851000000000005
68299,4279,11,0.7665700000000001
68303,4279,15,0.89944
68308,4280,4,0.13557000000000002
68312,4280,8,0.46662
68316,4280,12,0.7933399999999999
68320,4280,16,1.0
68321,4281,1,0.00058
68325,4281,5,0.13326
68329,4281,9,0.48946
68333,4281,13,0.8025300000000001
68340,4282,4,0.13449
68344,4282,8,0.46710999999999997
68348,4282,12,0.79197
68352,4282,16,0.9999999999999999
68353,4283,1,0.00066
68357,4283,5,0.13610999999999998
68361,4283,9,0.48945
68365,4283,13,0.80414
68372,4284,4,0.13402
68376,4284,8,0.46375999999999995
68380,4284,12,0.7913899999999999
68384,4284,16,1.0
68388,4286,1,0.00053
68392,4286,3,0.08796
68396,4286,5,0.13334000000000001
68400,4286,7,0.41443
68404,4286,9,0.48691000000000006
68407,4285,13,0.80205
68410,4286,12,0.7936700000000001
68415,4286,15,0.90866
68418,4287,2,0.08975
68422,4287,6,0.41642999999999997
68426,4287,10,0.77784
68430,4287,14,0.88098
68435,4288,3,0.08754
68439,4288,7,0.41608
68443,4288,11,0.7793
68447,4288,15,0.90861
68451,4289,3,0.08873
68455,4289,7,0.41442
68459,4289,11,0.7792399999999999
68463,4289,15,0.9090299999999999
68467,4290,3,0.08986000000000001
68471,4290,7,0.40897000000000006
68475,4290,11,0.77392
68479,4290,15,0.9066200000000001
68483,4291,3,0.08833
68487,4291,7,0.41359999999999997
68491,4291,11,0.7773899999999999
68495,4291,15,0.9070199999999998
68499,4292,3,0.08887
68503,4292,7,0.4133
68507,4292,11,0.7760600000000001
68511,4292,15,0.9065700000000001
68515,4293,3,0.09081
68519,4293,7,0.41842999999999997
68523,4293,11,0.7765500000000001
68527,4293,15,0.90818
68530,4294,2,0.09090999999999999
68534,4294,6,0.42117
68538,4294,10,0.7724899999999999
68542,4294,14,0.8801399999999998
68546,4295,2,0.09049
68550,4295,6,0.41437999999999997
68554,4295,10,0.7824899999999999
68558,4295,14,0.8851699999999999
68562,4296,2,0.08945
68566,4296,6,0.41504
68570,4296,10,0.78107
67970,4259,2,0.09287999999999999
67974,4259,6,0.38813
67978,4259,10,0.7483599999999999
67982,4259,14,0.8677099999999999
67986,4260,2,0.09156
67990,4260,6,0.3851
67994,4260,10,0.74953
67998,4260,14,0.86748
68002,4261,2,0.09125
68006,4261,6,0.38738
68010,4261,10,0.7499100000000001
68014,4261,14,0.8678
68018,4262,2,0.09222000000000001
68022,4262,6,0.37582
68026,4262,10,0.73913
68030,4262,14,0.8619499999999999
68034,4263,2,0.09535
68038,4263,6,0.3812
68042,4263,10,0.74176
68046,4263,14,0.86387
68050,4264,2,0.0944
68054,4264,6,0.38073999999999997
68058,4264,10,0.7392099999999999
68062,4264,14,0.8623
68066,4265,2,0.09281
68070,4265,6,0.39904
68074,4265,10,0.74053
68078,4265,14,0.8603900000000001
68082,4266,2,0.09217
68086,4266,6,0.40124
68090,4266,10,0.74091
68094,4266,14,0.8631499999999999
68099,4267,3,0.09342
68103,4267,7,0.40327999999999997
68107,4267,11,0.7468
68111,4267,15,0.8889499999999999
68115,4268,3,0.09297000000000001
68119,4268,7,0.40263000000000004
68123,4268,11,0.74526
68127,4268,15,0.8882699999999999
68130,4269,2,0.09336
68134,4269,6,0.40338
68138,4269,10,0.7456200000000001
68142,4269,14,0.8596700000000002
68146,4270,2,0.09398
68150,4270,6,0.40591
68154,4270,10,0.7488900000000001
68158,4270,14,0.8597100000000001
68162,4271,2,0.09117
68166,4271,6,0.40614
68170,4271,10,0.7479199999999999
68174,4271,14,0.8586999999999999
68178,4272,2,0.09288
68182,4272,6,0.40503999999999996
68186,4272,10,0.7482
68190,4272,14,0.8598
68194,4273,2,0.09139
68198,4273,6,0.40174000000000004
68202,4273,10,0.7450600000000001
68206,4273,14,0.8571599999999999
68210,4274,2,0.09348999999999999
68214,4274,6,0.40452
68218,4274,10,0.7482
68222,4274,14,0.85867
68226,4275,2,0.09318
68230,4275,6,0.40499
68234,4275,10,0.74871
68238,4275,14,0.85995
68242,4276,2,0.09426
68246,4276,6,0.40704
68250,4276,10,0.75509
68254,4276,14,0.86629
68258,4277,2,0.09001
68262,4277,6,0.41882
68266,4277,10,0.76749
68270,4277,14,0.87454
68274,4278,2,0.08806
68278,4278,6,0.41455
68282,4278,10,0.76459
68286,4278,14,0.87098
68290,4279,2,0.09025
68294,4279,6,0.41851000000000005
68298,4279,10,0.7663000000000001
68302,4279,14,0.8712300000000001
68305,4280,1,0.00049
68309,4280,5,0.13557000000000002
68313,4280,9,0.48897999999999997
68317,4280,13,0.80182
68324,4281,4,0.13326
68328,4281,8,0.46673
68332,4281,12,0.79339
68336,4281,16,1.0000000000000002
68337,4282,1,0.00054
68341,4282,5,0.13449
68345,4282,9,0.48950999999999995
68349,4282,13,0.80014
68356,4283,4,0.13610999999999998
68360,4283,8,0.46657
68364,4283,12,0.79509
68368,4283,16,1.0
68369,4284,1,0.00056
68373,4284,5,0.13402
68377,4284,9,0.48596999999999996
68381,4284,13,0.80082
68385,4285,1,0.00057
68387,4285,3,0.08767
68391,4285,5,0.13316
68395,4285,7,0.41309
68399,4285,9,0.48605
68403,4285,11,0.77757
68406,4286,10,0.7779400000000001
68411,4285,15,0.90874
68414,4286,14,0.88092
68420,4287,4,0.13652
68424,4287,8,0.46725999999999995
68428,4287,12,0.79303
68432,4287,16,1.0
68433,4288,1,0.0006
68437,4288,5,0.13425
68441,4288,9,0.48912999999999995
68445,4288,13,0.80403
68452,4289,4,0.13411
68456,4289,8,0.46505
68460,4289,12,0.7950099999999999
68464,4289,16,0.9999999999999999
68465,4290,1,0.0006
68469,4290,5,0.13154000000000002
68473,4290,9,0.48164000000000007
68477,4290,13,0.7982400000000001
68484,4291,4,0.13053
68488,4291,8,0.46357
68492,4291,12,0.7928799999999999
68496,4291,16,0.9999999999999998
68497,4292,1,0.00053
68501,4292,5,0.13033
68505,4292,9,0.48429
68509,4292,13,0.8008600000000001
68516,4293,4,0.13369
68520,4293,8,0.46173
68524,4293,12,0.7919900000000001
68528,4293,16,1.0
68531,4294,3,0.09090999999999999
68535,4294,7,0.42117
68539,4294,11,0.7727699999999998
68543,4294,15,0.9090899999999998
68547,4295,3,0.09049
68551,4295,7,0.41437999999999997
68555,4295,11,0.7827699999999999
68559,4295,15,0.9132999999999999
68563,4296,3,0.08945
68567,4296,7,0.41504
68571,4296,11,0.78136
68575,4296,15,0.9120500000000001
68577,4297,1,0.00055
68581,4297,5,0.13166
68585,4297,9,0.47846000000000005
68589,4297,13,0.8037100000000001
68240,4275,16,1.0
68241,4276,1,0.00055
68245,4276,5,0.14342
68249,4276,9,0.49127
68253,4276,13,0.78333
68260,4277,4,0.13738
68264,4277,8,0.4761
68268,4277,12,0.78664
68272,4277,16,0.9999999999999999
68273,4278,1,0.00073
68277,4278,5,0.13432
68281,4278,9,0.49387
68285,4278,13,0.7913
68292,4279,4,0.13763
68296,4279,8,0.47392000000000006
68300,4279,12,0.7842300000000001
68304,4279,16,1.0
68306,4280,2,0.08940000000000001
68310,4280,6,0.41674
68314,4280,10,0.7777
68318,4280,14,0.87991
68322,4281,2,0.08847
68326,4281,6,0.41633
68330,4281,10,0.77805
68334,4281,14,0.8801300000000001
68338,4282,2,0.08799
68342,4282,6,0.41567
68346,4282,10,0.77728
68350,4282,14,0.8790899999999999
68354,4283,2,0.08865999999999999
68358,4283,6,0.41686
68362,4283,10,0.77932
68366,4283,14,0.8815999999999999
68370,4284,2,0.08753000000000001
68374,4284,6,0.41257999999999995
68378,4284,10,0.77567
68382,4284,14,0.88019
68390,4286,2,0.08796
68394,4286,4,0.13333
68398,4286,6,0.41443
68402,4286,8,0.46457000000000004
68408,4286,11,0.7782500000000001
68413,4285,16,1.0
68417,4287,1,0.00069
68421,4287,5,0.13652
68425,4287,9,0.48974999999999996
68429,4287,13,0.80204
68434,4288,2,0.08754
68438,4288,6,0.41608
68442,4288,10,0.77898
68446,4288,14,0.88025
68450,4289,2,0.08873
68454,4289,6,0.41442
68458,4289,10,0.77894
68462,4289,14,0.8815799999999999
68466,4290,2,0.08986000000000001
68470,4290,6,0.40897000000000006
68474,4290,10,0.7736700000000001
68478,4290,14,0.8776600000000001
68482,4291,2,0.08833
68486,4291,6,0.41359999999999997
68490,4291,10,0.77709
68494,4291,14,0.8795399999999999
68498,4292,2,0.08887
68502,4292,6,0.4133
68506,4292,10,0.7757000000000001
68510,4292,14,0.8793100000000001
68514,4293,2,0.09081
68518,4293,6,0.41842999999999997
68522,4293,10,0.77624
68526,4293,14,0.88063
68532,4294,4,0.13380999999999998
68536,4294,8,0.46404999999999996
68540,4294,12,0.7881199999999998
68544,4294,16,0.9999999999999999
68545,4295,1,0.00051
68549,4295,5,0.13199
68553,4295,9,0.48083999999999993
68557,4295,13,0.8073499999999999
68564,4296,4,0.1316
68568,4296,8,0.45729000000000003
68572,4296,12,0.7964500000000001
68576,4296,16,1.0000000000000002
68578,4297,2,0.08893999999999999
68582,4297,6,0.41121
68586,4297,10,0.7789300000000001
68590,4297,14,0.8827800000000001
68594,4298,2,0.08932
68598,4298,6,0.41219
68602,4298,10,0.78242
68606,4298,14,0.88502
68610,4299,2,0.08993
68614,4299,6,0.41153
68618,4299,10,0.7804
68622,4299,14,0.8846299999999999
68626,4300,2,0.08792
68630,4300,6,0.41088
68634,4300,10,0.77311
68638,4300,14,0.87554
68642,4301,2,0.08409
68646,4301,6,0.42974
68650,4301,10,0.77945
68654,4301,14,0.87911
68658,4302,2,0.08481
68662,4302,6,0.42834
68666,4302,10,0.78155
68670,4302,14,0.8794899999999999
68674,4303,2,0.0887
68678,4303,6,0.43369
68682,4303,10,0.7767
68686,4303,14,0.87671
68690,4304,2,0.08696
68694,4304,6,0.43021
68698,4304,10,0.7744599999999999
68702,4304,14,0.87541
68706,4305,2,0.08681
68710,4305,6,0.42807
68714,4305,10,0.77365
68718,4305,14,0.8752399999999999
68722,4306,2,0.08663
68726,4306,6,0.43045
68730,4306,10,0.77502
68734,4306,14,0.8766800000000001
68738,4307,2,0.08892
68742,4307,6,0.43164
68746,4307,10,0.77551
68750,4307,14,0.8758000000000001
68754,4308,2,0.08834
68758,4308,6,0.43573
68762,4308,10,0.7759199999999999
68766,4308,14,0.8752899999999999
68769,4309,1,0.0006
68771,4309,3,0.08659
68773,4309,5,0.12698
68775,4309,7,0.43691
68777,4309,9,0.49348000000000003
68779,4309,11,0.7765700000000001
68783,4309,13,0.7986800000000001
68787,4309,15,0.9024800000000001
68791,4310,7,0.43881000000000003
68796,4310,12,0.7924599999999999
68800,4310,16,0.9999999999999999
68801,4311,1,0.00066
68805,4311,5,0.12724
68809,4311,9,0.4939
68813,4311,13,0.79891
68820,4312,4,0.12695
68824,4312,8,0.47533
68828,4312,12,0.79106
68832,4312,16,1.0
68833,4313,1,0.0005
68837,4313,5,0.12905
68841,4313,9,0.4998
68845,4313,13,0.79634
68852,4314,4,0.12831
68856,4314,8,0.47984
68860,4314,12,0.79237
68244,4276,4,0.14342
68248,4276,8,0.46703
68252,4276,12,0.77366
68256,4276,16,1.0
68257,4277,1,0.00077
68261,4277,5,0.13738
68265,4277,9,0.4988
68269,4277,13,0.79558
68276,4278,4,0.13432
68280,4278,8,0.4709
68284,4278,12,0.78271
68288,4278,16,1.0
68289,4279,1,0.0006
68293,4279,5,0.13763
68297,4279,9,0.49585000000000007
68301,4279,13,0.7935500000000001
68307,4280,3,0.08940000000000001
68311,4280,7,0.41674
68315,4280,11,0.7779799999999999
68319,4280,15,0.9079699999999999
68323,4281,3,0.08847
68327,4281,7,0.41633
68331,4281,11,0.77837
68335,4281,15,0.9082000000000001
68339,4282,3,0.08799
68343,4282,7,0.41567
68347,4282,11,0.77759
68351,4282,15,0.9075899999999999
68355,4283,3,0.08865999999999999
68359,4283,7,0.41686
68363,4283,11,0.77957
68367,4283,15,0.90945
68371,4284,3,0.08753000000000001
68375,4284,7,0.41257999999999995
68379,4284,11,0.7759199999999999
68383,4284,15,0.9071400000000001
68386,4285,2,0.08767
68389,4285,4,0.13316
68393,4285,6,0.41309
68397,4285,8,0.46387
68401,4285,10,0.77732
68405,4285,12,0.79298
68409,4285,14,0.88087
68412,4286,13,0.80283
68416,4286,16,1.0
68419,4287,3,0.08975
68423,4287,7,0.41642999999999997
68427,4287,11,0.77806
68431,4287,15,0.9095799999999999
68436,4288,4,0.13425
68440,4288,8,0.46729
68444,4288,12,0.79484
68448,4288,16,1.0
68449,4289,1,0.00045
68453,4289,5,0.13411
68457,4289,9,0.48806
68461,4289,13,0.8037399999999999
68468,4290,4,0.13154000000000002
68472,4290,8,0.45959000000000005
68476,4290,12,0.78922
68480,4290,16,1.0
68481,4291,1,0.0006
68485,4291,5,0.13053
68489,4291,9,0.48675999999999997
68493,4291,13,0.8017099999999999
68500,4292,4,0.13033
68504,4292,8,0.46067
68508,4292,12,0.7925000000000001
68512,4292,16,1.0
68513,4293,1,0.00068
68517,4293,5,0.13369
68521,4293,9,0.48484
68525,4293,13,0.8012400000000001
68529,4294,1,0.00069
68533,4294,5,0.13380999999999998
68537,4294,9,0.48730999999999997
68541,4294,13,0.7973599999999998
68548,4295,4,0.13199
68552,4295,8,0.45771999999999996
68556,4295,12,0.7985499999999999
68560,4295,16,0.9999999999999999
68561,4296,1,0.00052
68565,4296,5,0.1316
68569,4296,9,0.47918000000000005
68573,4296,13,0.8056400000000001
68580,4297,4,0.13166
68584,4297,8,0.45497000000000004
68588,4297,12,0.7946800000000002
68592,4297,16,1.0000000000000002
68593,4298,1,0.00055
68597,4298,5,0.13128
68601,4298,9,0.478
68605,4298,13,0.80666
68612,4299,4,0.13047999999999998
68616,4299,8,0.45469
68620,4299,12,0.79621
68624,4299,16,0.9999999999999999
68625,4300,1,0.00073
68629,4300,5,0.12878
68633,4300,9,0.47450000000000003
68637,4300,13,0.79687
68644,4301,4,0.12529
68648,4301,8,0.47000000000000003
68652,4301,12,0.7942899999999999
68656,4301,16,1.0
68659,4302,3,0.08481
68663,4302,7,0.42834
68667,4302,11,0.7817799999999999
68671,4302,15,0.9057199999999999
68675,4303,3,0.0887
68679,4303,7,0.43369
68683,4303,11,0.77694
68687,4303,15,0.90483
68691,4304,3,0.08696
68695,4304,7,0.43021
68699,4304,11,0.7747499999999999
68703,4304,15,0.90362
68707,4305,3,0.08681
68711,4305,7,0.42807
68715,4305,11,0.77398
68719,4305,15,0.90287
68723,4306,3,0.08663
68727,4306,7,0.43045
68731,4306,11,0.77532
68735,4306,15,0.9039400000000001
68739,4307,3,0.08892
68743,4307,7,0.43164
68747,4307,11,0.77585
68751,4307,15,0.9036000000000002
68755,4308,3,0.08834
68759,4308,7,0.43573
68763,4308,11,0.7761199999999999
68767,4308,15,0.9032699999999999
68780,4310,1,0.00072
68784,4310,3,0.08821
68788,4310,5,0.1283
68795,4310,11,0.77896
68799,4310,15,0.9054099999999999
68802,4311,2,0.0866
68806,4311,6,0.43569
68810,4311,10,0.7766
68814,4311,14,0.87549
68818,4312,2,0.08646
68822,4312,6,0.43693
68826,4312,10,0.77801
68830,4312,14,0.8764500000000001
68834,4313,2,0.08874
68838,4313,6,0.43989
68842,4313,10,0.7740100000000001
68846,4313,14,0.87521
68850,4314,2,0.08712
68854,4314,6,0.44101999999999997
68858,4314,10,0.77851
68862,4314,14,0.88041
68866,4315,2,0.08969
68870,4315,6,0.44519000000000003
68874,4315,10,0.7765500000000001
68574,4296,14,0.8845000000000002
68579,4297,3,0.08893999999999999
68583,4297,7,0.41121
68587,4297,11,0.7792400000000002
68591,4297,15,0.9123100000000002
68595,4298,3,0.08932
68599,4298,7,0.41219
68603,4298,11,0.78272
68607,4298,15,0.91263
68611,4299,3,0.08993
68615,4299,7,0.41153
68619,4299,11,0.7806299999999999
68623,4299,15,0.9126799999999999
68627,4300,3,0.08792
68631,4300,7,0.41088
68635,4300,11,0.77338
68639,4300,15,0.90334
68643,4301,3,0.08409
68647,4301,7,0.42974
68651,4301,11,0.77974
68655,4301,15,0.90694
68660,4302,4,0.12545
68664,4302,8,0.47013
68668,4302,12,0.79636
68672,4302,16,0.9999999999999999
68673,4303,1,0.00052
68677,4303,5,0.12128
68681,4303,9,0.49497
68685,4303,13,0.80007
68692,4304,4,0.12078
68696,4304,8,0.47198999999999997
68700,4304,12,0.7900499999999999
68704,4304,16,1.0
68705,4305,1,0.00059
68709,4305,5,0.11928
68713,4305,9,0.48956
68717,4305,13,0.7986599999999999
68724,4306,4,0.11846
68728,4306,8,0.47323
68732,4306,12,0.78988
68736,4306,16,1.0
68737,4307,1,0.00056
68741,4307,5,0.12118
68745,4307,9,0.49299000000000004
68749,4307,13,0.7979100000000001
68756,4308,4,0.1274
68760,4308,8,0.47653
68764,4308,12,0.7884599999999999
68768,4308,16,0.9999999999999999
68782,4310,2,0.08821
68786,4310,4,0.1283
68790,4310,6,0.43881000000000003
68793,4310,9,0.49669
68797,4310,13,0.8009099999999999
68803,4311,3,0.0866
68807,4311,7,0.43569
68811,4311,11,0.77686
68815,4311,15,0.90305
68819,4312,3,0.08646
68823,4312,7,0.43693
68827,4312,11,0.77825
68831,4312,15,0.90439
68835,4313,3,0.08874
68839,4313,7,0.43989
68843,4313,11,0.7742200000000001
68847,4313,15,0.9027700000000001
68851,4314,3,0.08712
68855,4314,7,0.44101999999999997
68859,4314,11,0.77878
68863,4314,15,0.90846
68867,4315,3,0.08969
68871,4315,7,0.44519000000000003
68875,4315,11,0.7767600000000001
68879,4315,15,0.9083000000000002
68882,4316,2,0.08819
68884,4316,4,0.12891
68886,4316,6,0.44236
68888,4316,8,0.48081999999999997
68890,4316,10,0.7768200000000001
68892,4316,12,0.7907000000000001
68894,4316,14,0.88
68896,4316,16,1.0
68898,4317,2,0.0894
68902,4317,6,0.44343
68906,4317,10,0.77618
68910,4317,14,0.87869
68914,4318,2,0.08725
68918,4318,6,0.43409
68922,4318,10,0.78373
68926,4318,14,0.8825200000000001
68930,4319,2,0.0872
68934,4319,6,0.43512
68938,4319,10,0.78288
68942,4319,14,0.8825500000000001
68946,4320,2,0.08897
68950,4320,6,0.43913
68954,4320,10,0.7835000000000001
68958,4320,14,0.88232
68962,4321,2,0.08500999999999999
68966,4321,6,0.45661999999999997
68970,4321,10,0.79287
68974,4321,14,0.88669
68978,4322,2,0.0849
68982,4322,6,0.45563
68986,4322,10,0.7917
68990,4322,14,0.88583
68994,4323,2,0.08461
68998,4323,6,0.45357000000000003
69002,4323,10,0.7892600000000001
69006,4323,14,0.88588
69010,4324,2,0.07636
69014,4324,6,0.45928
69018,4324,10,0.796
69022,4324,14,0.89017
69026,4325,2,0.07790000000000001
69030,4325,6,0.46418
69034,4325,10,0.78806
69038,4325,14,0.8845099999999999
69042,4326,2,0.07836
69046,4326,6,0.46526999999999996
69050,4326,10,0.7891999999999999
69054,4326,14,0.8854199999999998
69058,4327,2,0.07859
69062,4327,6,0.46931
69066,4327,10,0.78774
69070,4327,14,0.88533
69074,4328,2,0.07879
69078,4328,6,0.47103
69082,4328,10,0.78948
69086,4328,14,0.8858600000000001
69091,4329,3,0.08647
69095,4329,7,0.49795
69099,4329,11,0.79505
69103,4329,15,0.91821
69107,4330,3,0.08743000000000001
69111,4330,7,0.49689
69115,4330,11,0.7947899999999999
69119,4330,15,0.9176599999999998
69124,4331,4,0.12878
69128,4331,8,0.54177
69132,4331,12,0.80063
69136,4331,16,1.0
69137,4332,1,0.00067
69141,4332,5,0.12257
69145,4332,9,0.5581
69149,4332,13,0.8088200000000001
69156,4333,4,0.1211
69160,4333,8,0.5396500000000001
69164,4333,12,0.8036200000000001
69168,4333,16,1.0
69169,4334,1,0.00042
69173,4334,5,0.12296
69177,4334,9,0.5596999999999999
69181,4334,13,0.8125499999999999
69186,4335,2,0.08345000000000001
69190,4335,6,0.49914000000000003
69194,4335,10,0.79162
68596,4298,4,0.13128
68600,4298,8,0.45413
68604,4298,12,0.79803
68608,4298,16,1.0
68609,4299,1,0.00061
68613,4299,5,0.13047999999999998
68617,4299,9,0.47818
68621,4299,13,0.80507
68628,4300,4,0.12878
68632,4300,8,0.45202000000000003
68636,4300,12,0.78857
68640,4300,16,1.0
68641,4301,1,0.00048
68645,4301,5,0.12529
68649,4301,9,0.48964
68653,4301,13,0.80287
68657,4302,1,0.00062
68661,4302,5,0.12545
68665,4302,9,0.48935
68669,4302,13,0.8048099999999999
68676,4303,4,0.12128
68680,4303,8,0.47531
68684,4303,12,0.7913399999999999
68688,4303,16,1.0
68689,4304,1,0.00062
68693,4304,5,0.12078
68697,4304,9,0.49268999999999996
68701,4304,13,0.79848
68708,4305,4,0.11928
68712,4305,8,0.46963
68716,4305,12,0.78965
68720,4305,16,1.0
68721,4306,1,0.00054
68725,4306,5,0.11846
68729,4306,9,0.49301
68733,4306,13,0.7985300000000001
68740,4307,4,0.12118
68744,4307,8,0.47322000000000003
68748,4307,12,0.7892100000000001
68752,4307,16,1.0000000000000002
68753,4308,1,0.00054
68757,4308,5,0.1274
68761,4308,9,0.49599
68765,4308,13,0.79724
68770,4309,2,0.08658
68772,4309,4,0.12698
68774,4309,6,0.43691
68776,4309,8,0.47467000000000004
68778,4309,10,0.7762100000000001
68781,4309,12,0.7901300000000001
68785,4309,14,0.8758
68789,4309,16,1.0
68792,4310,8,0.47640000000000005
68794,4310,10,0.7787
68798,4310,14,0.8786999999999999
68804,4311,4,0.12724
68808,4311,8,0.47400000000000003
68812,4311,12,0.7906
68816,4311,16,1.0
68817,4312,1,0.00057
68821,4312,5,0.12695
68825,4312,9,0.49512999999999996
68829,4312,13,0.7992
68836,4313,4,0.12905
68840,4313,8,0.48002
68844,4313,12,0.7874300000000001
68848,4313,16,1.0
68849,4314,1,0.00072
68853,4314,5,0.12831
68857,4314,9,0.50052
68861,4314,13,0.8014600000000001
68868,4315,4,0.13028
68872,4315,8,0.48407
68876,4315,12,0.7904500000000001
68880,4315,16,1.0000000000000002
68883,4316,3,0.08819
68893,4316,13,0.80025
68895,4316,15,0.90868
68899,4317,3,0.0894
68903,4317,7,0.44343
68907,4317,11,0.77637
68911,4317,15,0.90713
68915,4318,3,0.08725
68919,4318,7,0.43409
68923,4318,11,0.78398
68927,4318,15,0.91073
68931,4319,3,0.0872
68935,4319,7,0.43512
68939,4319,11,0.78305
