id,PreScreen_Q1,Commitment_Q1,Commitment_Q2,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Manipulation_Q1,QD2,QD2_1_TEXT,QD3_1,QD3_2,QD3_3,QD3_4,QD3_5,QD3_6,QD3_7,QD4,QD5,rnum,pi1,pi2,pi3,pi4,pi5,pi6,pi7,rnum_age,age1,age2,first_name1,first_name2,pol_exp1,pol_exp2,career1,career2
944,Yes,"Yes, I will",purple,Candidate 2,,,,,,,,Candidate 2,Age,71,,,,,White,,,No,Female,0.8926916294481353,0,0,0,0,0.5,1,1,0.49262827576432106,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
945,Yes,"Yes, I will",Purple,,Candidate 2,,,,,,,Candidate 1,Age,49,,,Black or African American,,,Other,,No,Female,0.4360570165878294,0,0,0,0,0.5,1,1,0.6612655019064586,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
946,Yes,"Yes, I will",purple,,,,Candidate 2,,,,,Candidate 2,Age,44,,,,,White,,,No,Male,0.13152419126860895,0,0,0,0,0.5,1,1,0.26255267142843286,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
947,Yes,"Yes, I will",purple,,,Candidate 1,,,,,,Candidate 1,Age,56,,,,,White,,,No,Female,0.259598323902953,0,0,0,0,0.5,1,1,0.8038445398686092,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
948,Yes,"Yes, I will",purple,,Candidate 1,,,,,,,Candidate 2,Age,26,,Asian,,,,,,No,Female,0.2248634032962991,0,0,0,0,0.5,1,1,0.4362547829365951,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
949,Yes,"Yes, I will",purple,,,,Candidate 2,,,,,Candidate 2,Age,24,,,,,White,,,No,Male,0.641977361320047,0,0,0,0,0.5,1,1,0.14773391539876674,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
950,Yes,"Yes, I will",purple,,Candidate 2,,,,,,,Candidate 1,Age,22,,,,,White,,,No,Male,0.52244342945573,0,0,0,0,0.5,1,1,0.7394677360401181,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
951,Yes,"Yes, I will",purple,,,,,,,Candidate 1,,Candidate 2,Age,55,,,,,White,,,No,Male,0.5415624113617378,0,0,0,0,0.5,1,1,0.1175694456597719,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
952,Yes,"Yes, I will",purple,,,,,,,Candidate 2,,Candidate 1,Age,51,,,,,White,,,No,Female,0.12138292918013945,0,0,0,0,0.5,1,1,0.798230081051176,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
953,Yes,"Yes, I will",Purple,,,,,,,Candidate 1,,Candidate 1,Age,34,,,,,White,,,No,Male,0.3662691333718293,0,0,0,0,0.5,1,1,0.8785728981901363,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
954,Yes,"Yes, I will",purple,Candidate 1,,,,,,,,Candidate 2,Age,26,,,,,White,,,No,Male,0.42749185381165983,0,0,0,0,0.5,1,1,0.36318806613869686,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
955,Yes,"Yes, I will",purple,,Candidate 2,,,,,,,Candidate 1,Prefer not to disclose,,,,,,,,Prefer not to disclose,No,Prefer not to disclose,0.6106083336310946,0,0,0,0,0.5,1,1,0.60482121575736,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
956,Yes,"Yes, I will",purple,,,,,,Candidate 1,,,Candidate 2,Age,30,,,,,White,,,No,Male,0.6032874385368282,0,0,0,0,0.5,1,1,0.2796092548592969,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
957,Yes,"Yes, I will",purple,,,,,Candidate 2,,,,Candidate 2,Age,67,,,,,White,,,No,Female,0.02201265376573723,0,0,0,0,0.5,1,1,0.4732179775538896,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
958,Yes,"Yes, I will",purple,,,Candidate 1,,,,,,Candidate 2,Age,24,American Indian or Alaska Native,,,,,,,Yes,Male,0.8929703824438552,0,0,0,0,0.5,1,1,0.381911654114237,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
959,Yes,"Yes, I will",purple,,,,,,,,Candidate 2,Candidate 1,Age,29,,,,,White,,,No,Female,0.576138061605426,0,0,0,0,0.5,1,1,0.5874183682229879,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
960,Yes,"Yes, I will",purple,,,,,,Candidate 1,,,Candidate 2,Age,29,,,Black or African American,,White,,,No,Female,0.691529746328371,0,0,0,0,0.5,1,1,0.06619312499328356,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
961,Yes,"Yes, I will",purple,,,,,,,,Candidate 1,Candidate 2,Age,62,,,,,White,,,No,Female,0.9984217612069152,0,0,0,0,0.5,1,1,0.20404378678743815,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
962,Yes,"Yes, I will",purple,,,,,Candidate 1,,,,Candidate 2,Age,31,,Asian,,,,,,No,Male,0.8596406099059714,0,0,0,0,0.5,1,1,0.27024407458264477,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
963,Yes,"Yes, I will",purple,,Candidate 1,,,,,,,I don't know,Age,37,,,,,White,,,No,Male,0.35694863585684183,0,0,0,0,0.5,1,1,0.00612541847073599,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
964,Yes,"Yes, I will",Purple,,,,,,,Candidate 2,,I don't know,Age,51,,,,,White,,,No,Male,0.2800490530859793,0,0,0,0,0.5,1,1,0.3987487655595757,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
965,Yes,"Yes, I will",purple,,,,Candidate 1,,,,,Candidate 2,Age,36,,Asian,,,White,,,No,Male,0.07090344258372286,0,0,0,0,0.5,1,1,0.31658414339567165,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
966,Yes,"Yes, I will",purple,,Candidate 2,,,,,,,Candidate 1,Age,41,,,,,White,,,No,Female,0.6221388207334417,0,0,0,0,0.5,1,1,0.9749663763155616,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
967,Yes,"Yes, I will",purple,,,,,Candidate 2,,,,Candidate 1,Age,38,,,,,White,,,No,Female,0.5857811834630047,0,0,0,0,0.5,1,1,0.664054682632921,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
968,Yes,"Yes, I will",purple,,,,,,Candidate 2,,,Candidate 1,Age,33,,,,,White,,,No,Male,0.409255479557732,0,0,0,0,0.5,1,1,0.5167917228575777,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
969,Yes,"Yes, I will",purple,,,,Candidate 2,,,,,Candidate 1,Age,38,,,,,White,,,No,Male,0.6727194289380497,0,0,0,0,0.5,1,1,0.9707555123536744,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
970,Yes,"Yes, I will",Purple,Candidate 1,,,,,,,,Candidate 2,Age,32,,,,,White,,,No,Female,0.1982273208438948,0,0,0,0,0.5,1,1,0.4024950332014112,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
971,Yes,"Yes, I will",purple,,,,,,,Candidate 2,,Candidate 2,Age,29,,,,,White,,,No,Male,0.4877875096834701,0,0,0,0,0.5,1,1,0.38750892979733387,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
972,Yes,"Yes, I will",purple,,,Candidate 1,,,,,,Candidate 2,Age,30,,,,,White,,,No,Female,0.5369171070719411,0,0,0,0,0.5,1,1,0.30286079535793065,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
973,Yes,"Yes, I will",purple,,,,,,,,Candidate 2,Candidate 2,Age,43,,,,,White,,,No,Female,0.6490535362737844,0,0,0,0,0.5,1,1,0.15271587952801863,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
974,Yes,"Yes, I will",purple,,,,Candidate 1,,,,,Candidate 1,Age,26,,,Black or African American,,,,,No,Female,0.7211327202900156,0,0,0,0,0.5,1,1,0.84435224133645,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
975,Yes,"Yes, I will",purple,,,,,,,,Candidate 2,Candidate 2,Age,48,,,,,White,,,No,Female,0.8485075952132483,0,0,0,0,0.5,1,1,0.24966476700493712,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
976,Yes,"Yes, I will",purple,,,Candidate 2,,,,,,Candidate 1,Age,28,,,,,White,,,Yes,Male,0.7365710534473348,0,0,0,0,0.5,1,1,0.7451672413724398,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
977,Yes,"Yes, I will",purple,,,,,,Candidate 2,,,Candidate 1,Age,24,,Asian,,,,,,No,Male,0.6202819416346685,0,0,0,0,0.5,1,1,0.6734858217354598,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
978,Yes,"Yes, I will",purple,,Candidate 1,,,,,,,Candidate 2,Age,23,,Asian,,,,,,No,Prefer not to disclose,0.21367001771313837,0,0,0,0,0.5,1,1,0.09669793632270254,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
979,Yes,"Yes, I will",Purple,,,,Candidate 1,,,,,Candidate 2,Age,32,,,,,White,,,No,Male,0.9703930416075496,0,0,0,0,0.5,1,1,0.03480011947331953,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
980,Yes,"Yes, I will",purple,,,,,Candidate 2,,,,Candidate 2,Age,20,,,,,White,,,No,Female,0.17255927183957753,0,0,0,0,0.5,1,1,0.44645884829723714,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
981,Yes,"Yes, I will",purple,,,,,Candidate 1,,,,Candidate 2,Age,38,,Asian,,,,,,No,Male,0.6939127907841264,0,0,0,0,0.5,1,1,0.23289570613598817,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
982,Yes,"Yes, I will",purple,,,,,Candidate 2,,,,Candidate 1,Age,50,,,Black or African American,,,,,No,Male,0.49931787082443896,0,0,0,0,0.5,1,1,0.7241344148582161,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
983,Yes,"Yes, I will",purple,,,,,,Candidate 2,,,Candidate 1,Age,27,,,Black or African American,,,,,No,Male,0.954518408969631,0,0,0,0,0.5,1,1,0.7417449373150582,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
984,Yes,"Yes, I will",purple,,,,,Candidate 1,,,,Candidate 1,Age,30,,,Black or African American,,,,,No,Female,0.41779871131707885,0,0,0,0,0.5,1,1,0.9546282724371712,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
985,Yes,"Yes, I will",purple,Candidate 1,,,,,,,,Candidate 2,Age,28,,,,,White,,,No,Female,0.6055692601030621,0,0,0,0,0.5,1,1,0.28806114599296384,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
986,Yes,"Yes, I will",purple,,,,,,,,Candidate 1,Candidate 1,Age,71,,,,,White,,,No,Female,0.2827417918673581,0,0,0,0,0.5,1,1,0.8739565987777795,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
987,Yes,"Yes, I will",Purple,,Candidate 2,,,,,,,Candidate 1,Age,39,,,,,White,,,No,Female,0.48889233742116306,0,0,0,0,0.5,1,1,0.5502439161181086,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
988,Yes,"Yes, I will",purple,,,,,Candidate 2,,,,Candidate 1,Age,57,,,,,White,,,No,Male,0.6148275489953411,0,0,0,0,0.5,1,1,0.8488636999039127,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
989,Yes,"Yes, I will",Purple,,,Candidate 1,,,,,,Candidate 2,Age,70,,,,,White,,,No,Male,0.2895994375668465,0,0,0,0,0.5,1,1,0.09048666201776048,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
990,Yes,"Yes, I will",purple,,,,,,Candidate 1,,,Candidate 1,Age,23,,,,,White,,,No,Female,0.03399572755070303,0,0,0,0,0.5,1,1,0.9145534569198625,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
991,Yes,"Yes, I will",purple,,,,,Candidate 1,,,,Candidate 2,Age,30,,,,,White,,,No,Female,0.8102006322728006,0,0,0,0,0.5,1,1,0.3326952469844127,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
992,Yes,"Yes, I will",purple,,,,Candidate 2,,,,,Candidate 1,Age,31,,,,,White,,,No,Male,0.6994276311480039,0,0,0,0,0.5,1,1,0.9334618591082892,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
993,Yes,"Yes, I will",purple,,,,,Candidate 1,,,,Candidate 1,Age,58,,,,,White,,,No,Male,0.7559048123089375,0,0,0,0,0.5,1,1,0.7154564323638232,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
994,Yes,"Yes, I will",purple,,,,,,,Candidate 2,,Candidate 1,Age,36,,,,,White,,,No,Female,0.34948750453756366,0,0,0,0,0.5,1,1,0.577761155454852,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
995,Yes,"Yes, I will",purple,,,,,,,Candidate 2,,Candidate 1,Age,25,,Asian,,,,,,No,Male,0.9809858144682332,0,0,0,0,0.5,1,1,0.642866469138038,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
996,Yes,"Yes, I will",purple,,,,,,,Candidate 1,,Candidate 1,Age,41,,,,,White,Other,,No,Female,0.8265753455521947,0,0,0,0,0.5,1,1,0.6202215947257871,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
997,Yes,"Yes, I will",purple,,,,,,,,Candidate 2,Candidate 1,Age,59,,,,,White,,,No,Female,0.1493508983751179,0,0,0,0,0.5,1,1,0.5429470610206358,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
998,Yes,"Yes, I will",purple,,,,,Candidate 2,,,,Candidate 1,Age,65,,,Black or African American,,,,,No,Male,0.07965563868164449,0,0,0,0,0.5,1,1,0.8947340887726131,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
999,Yes,"Yes, I will",purple,Candidate 1,,,,,,,,Candidate 2,Age,68,,,,,White,,,No,Male,0.7257381285833516,0,0,0,0,0.5,1,1,0.13102088568988743,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
1000,Yes,"Yes, I will",purple,,,,,,,Candidate 1,,Candidate 2,Age,37,,,Black or African American,,,,,No,Female,0.48314441868177255,0,0,0,0,0.5,1,1,0.22632783516923147,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1001,Yes,"Yes, I will",purple,,Candidate 2,,,,,,,Candidate 1,Age,21,,,Black or African American,,,,,No,Female,0.2063261608607895,0,0,0,0,0.5,1,1,0.7225430362677535,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1002,Yes,"Yes, I will",purple,,,Candidate 1,,,,,,Candidate 2,Age,59,,,,,White,,,No,Male,0.07479501540651429,0,0,0,0,0.5,1,1,0.4779573104991478,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1003,Yes,"Yes, I will",Purple,,,,,,,Candidate 1,,Candidate 2,Age,21,,,,,White,,,No,Female,0.5342743640146858,0,0,0,0,0.5,1,1,0.3084309204268341,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
1004,Yes,"Yes, I will",purple,,,,,,,,Candidate 1,Candidate 2,Age,21,,,,,,Other,,No,Female,0.8715556056405315,0,0,0,0,0.5,1,1,0.4344595436552678,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
1005,Yes,"Yes, I will",purple,,,Candidate 1,,,,,,Candidate 2,Age,47,,,,,White,,,No,Male,0.7176227468805441,0,0,0,0,0.5,1,1,0.4893709680739257,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
1006,Yes,"Yes, I will",purple,,,,Candidate 1,,,,,Candidate 2,Age,43,,,,,White,,,No,Female,0.8353139289737013,0,0,0,0,0.5,1,1,0.4724289354571209,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
1007,Yes,"Yes, I will",purple,,Candidate 1,,,,,,,Candidate 2,Age,48,,,,,White,,,No,Female,0.1184756979622123,0,0,0,0,0.5,1,1,0.10974613952211712,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1008,Yes,"Yes, I will",purple,,,,,Candidate 1,,,,Candidate 2,Age,47,,,,,White,,,No,Male,0.12464116609763382,0,0,0,0,0.5,1,1,0.16619942015181283,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1009,Yes,"Yes, I will",purple,,,Candidate 2,,,,,,Candidate 1,Age,31,,,,,White,,,No,Male,0.994287842184838,0,0,0,0,0.5,1,1,0.8433043504700307,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
1010,Yes,"Yes, I will",purple,,,,,,Candidate 1,,,Candidate 2,Age,22,,,,,White,,,No,Female,0.363624987277115,0,0,0,0,0.5,1,1,0.14908610730177865,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1011,Yes,"Yes, I will",purple,Candidate 2,,,,,,,,Candidate 1,Age,32,,Asian,,,,,,No,Female,0.09830971599982812,0,0,0,0,0.5,1,1,0.8126157533406783,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1012,Yes,"Yes, I will",purple,,,,,,Candidate 2,,,Candidate 1,Age,64,,,,,White,,,No,Female,0.33774056153784987,0,0,0,0,0.5,1,1,0.5655559323647888,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1013,Yes,"Yes, I will",purple,Candidate 2,,,,,,,,Candidate 1,Age,23,,,,,White,,,No,Female,0.3106752362359956,0,0,0,0,0.5,1,1,0.7862236769372187,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1014,Yes,"Yes, I will",purple,,,,,,,,Candidate 2,Candidate 1,Age,28,,,,,,Other,,Yes,Male,0.4802615550533546,0,0,0,0,0.5,1,1,0.9692223677340016,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1015,Yes,"Yes, I will",purple,,Candidate 2,,,,,,,Candidate 2,Age,20,,Asian,,,,,,No,Male,0.866493172679677,0,0,0,0,0.5,1,1,0.207436685964334,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
1016,Yes,"Yes, I will",purple,,,,,,,,Candidate 1,Candidate 2,Age,26,,,Black or African American,,,,,No,Female,0.5316618374855402,0,0,0,0,0.5,1,1,0.4766080899808109,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
1017,Yes,"Yes, I will",Purple,,Candidate 1,,,,,,,Candidate 2,Age,52,,,,,White,,,No,Female,0.9241399490097864,0,0,0,0,0.5,1,1,0.10102214759705172,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
1018,Yes,"Yes, I will",Purple,,,,,,,Candidate 2,,Candidate 1,Age,29,,,,,White,,,No,Female,0.41232789783094265,0,0,0,0,0.5,1,1,0.8784224516429059,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1019,Yes,"Yes, I will",purple,,,,,,,,Candidate 1,Candidate 2,Age,41,,,,,White,,,No,Female,0.9969209518742098,0,0,0,0,0.5,1,1,0.15265131116673614,49,62,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
1020,Yes,"Yes, I will",purple,,,,,Candidate 2,,,,Candidate 1,Age,29,,Asian,,,,,,No,Female,0.30557482813149106,0,0,0,0,0.5,1,1,0.577885217167876,62,49,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1021,Yes,"Yes, I will",purple,Candidate 2,,,,,,,,Candidate 1,Age,32,,,Black or African American,,,,,No,Female,0.90491381331927,0,0,0,0,0.5,1,1,0.5199962580855927,62,49,Tremayne Rivers,Rasheed Mosely,No experience,No experience,Restaurant owner,Small business owner
1022,Yes,"Yes, I will",purple,,,,,,,Candidate 1,,Candidate 2,Age,24,,,Black or African American,,White,,,No,Female,0.180441015209174,0,0,0,0,0.5,1,1,0.02463293588362469,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
1023,Yes,"Yes, I will",purple,,,,,,Candidate 2,,,Candidate 2,Age,68,,,,,,,Prefer not to disclose,No,Male,0.08213332600009939,0,0,0,0,0.5,1,1,0.2709327999667574,49,62,Tremayne Rivers,Rasheed Mosely,Member of Congress,State legislator,Restaurant owner,Small business owner
